"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000092339.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092223.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000091601.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000092408.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000090556.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000092270.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000035186.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000043827.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000049561.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000064121.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000058802.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000092591.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092340.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000063660.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000084425.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000016206.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000092556.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000061972.3",0.428754278677151,-1.14362144558919,1.25256473127141,-0.913023827861061,0.36123000974812,0.984745990032404
"ENSMUSG00000092524.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000092077.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000091531.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000049618.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000095858.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000092542.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000094884.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000092396.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000095603.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000063188.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000092568.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000092477.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000059687.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000092601.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000029184.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000016283.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000090894.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000090675.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000051611.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000092292.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000062629.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000109188.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092413.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000061336.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000095286.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000080990.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000059964.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000067189.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000063994.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000060017.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000083947.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000109185.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000045202.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000044985.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000050613.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000092269.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000109212.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000092458.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092468.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000058114.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000059030.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000092295.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092513.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092186.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000109376.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092213.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092390.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000081724.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000094878.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000092461.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000043312.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000067186.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000063240.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000096009.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000057801.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000057443.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000054940.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000092615.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000096840.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000117177.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117135.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092322.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000092566.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092316.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117127.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092244.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000117214.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117213.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092342.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000117273.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117331.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117260.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117067.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117151.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117293.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117043.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117196.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117330.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117005.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117021.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000095625.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000094168.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000096697.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117311.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117207.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117240.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117277.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117236.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117267.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000094024.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117024.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000095880.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000096345.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117165.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000095104.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000117319.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000097971.3",1.25218651274991,-0.301354941409454,0.785133465498642,-0.383826387043714,0.70110712926211,0.984745990032404
"ENSMUSG00000106106.2",1204.10207203645,0.0742819333946285,0.115964344244228,0.640558387828124,0.521809642639756,0.984745990032404
"ENSMUSG00000098178.1",0.653433970050332,-0.345487596172806,1.12006479276733,-0.308453223781112,0.757737488104834,0.984745990032404
"ENSMUSG00000105361.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117201.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000095886.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000095188.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117136.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000045842.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000117125.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117307.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000031233.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000025433.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000025431.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000117162.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117095.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117073.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117215.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117302.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117017.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117020.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117057.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000090747.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000117265.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117230.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117142.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092043.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000090897.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000117190.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000095540.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000093957.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117279.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000073396.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000023930.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000023926.8",0.0646690879955103,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000098082.1",0.099058870934072,-0.0875586314884535,2.9023298474021,-0.0301683943907437,0.975932754675212,0.984745990032404
"ENSMUSG00000054951.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000091043.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000088473.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000023919.7",29.22517189371,-0.445995986910447,0.218636856749993,-2.03989388404186,0.0413608960442426,0.984745990032404
"ENSMUSG00000023921.9",0.211104648755466,-0.0875654011600065,1.75978304470011,-0.049759202660649,0.96031427794535,0.984745990032404
"ENSMUSG00000117119.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117272.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117210.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117062.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000098030.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117001.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000042256.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000043972.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000023918.12",0,NA,NA,NA,NA,NA
"ENSMUSG00000057899.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000117163.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000061665.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000023915.5",0.307720497585134,0.273106293901012,1.49011005728309,0.183279276967612,0.854578893564299,0.984745990032404
"ENSMUSG00000117011.1",0.168642292783652,-0.448232600283446,2.50936791078326,-0.178623707730262,0.85823317779436,0.984745990032404
"ENSMUSG00000041293.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000056492.6",0.532669050230344,0.995960406672683,1.20909423182071,0.823724388439865,0.410096178616352,0.984745990032404
"ENSMUSG00000064582.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000023914.16",0,NA,NA,NA,NA,NA
"ENSMUSG00000096140.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000023913.17",0.259485011352016,0.633779504650875,2.28306999543941,0.277599681970721,0.781319676300424,0.984745990032404
"ENSMUSG00000090307.7",140.43873831659,-0.245041890196998,0.151633878719609,-1.61601017045876,0.106092114289985,0.984745990032404
"ENSMUSG00000040140.15",1.13641586515785,-1.07711566161731,0.864262926881673,-1.24628238481041,0.212660742530737,0.984745990032404
"ENSMUSG00000023912.10",0,NA,NA,NA,NA,NA
"ENSMUSG00000023963.10",0,NA,NA,NA,NA,NA
"ENSMUSG00000084474.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000039601.16",0.795836169297417,-1.2573594171067,1.0216638029988,-1.23069782194111,0.218435903020224,0.984745990032404
"ENSMUSG00000088576.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000023960.13",0.0604467515931914,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000023961.16",0.276484987293545,-0.448238361136955,1.69162910089101,-0.264974373460979,0.791029203413971,0.984745990032404
"ENSMUSG00000023959.10",0.478728180390368,0.138103348199858,1.34116671295732,0.102972543879601,0.917984761902751,0.984745990032404
"ENSMUSG00000117106.1",0.0692953283746045,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000039153.17",0.426754091499968,0.270563199183306,1.35085329825495,0.200290586352214,0.841253324388822,0.984745990032404
"ENSMUSG00000090048.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000070209.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000089849.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000073394.4",0.276513757214066,0.273106578971843,1.6915901425642,0.161449616015056,0.871739291264405,0.984745990032404
"ENSMUSG00000038954.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000117326.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117044.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117217.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000096425.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000023932.9",0.24255397553339,-0.808908752380182,1.95610035264225,-0.413531315654398,0.67921738363857,0.984745990032404
"ENSMUSG00000097119.2",1.09845501786297,1.06448684150807,0.914478702531465,1.16403677697616,0.244409108046176,0.984745990032404
"ENSMUSG00000023935.10",28.2348177308922,-0.146725431546391,0.181222007267904,-0.809644666000658,0.418144429010549,0.984745990032404
"ENSMUSG00000061242.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000023938.8",0.129564002258822,-0.0875601155077043,2.67410514613999,-0.0327437070431188,0.97387896938225,0.984745990032404
"ENSMUSG00000023949.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000096847.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000023947.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000037089.11",0,NA,NA,NA,NA,NA
"ENSMUSG00000023944.14",20.852287032538,0.591182531568724,0.631343099682001,0.936388679731346,0.349073104285605,0.984745990032404
"ENSMUSG00000023942.15",0.136782489807833,-0.808901662342519,2.63087168594501,-0.307465265852357,0.758489257240911,0.984745990032404
"ENSMUSG00000067389.3",56.6320256958323,0.044151547502611,0.148993481178053,0.296332075427167,0.766976492708274,0.984745990032404
"ENSMUSG00000079471.4",0.0515990262282025,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000065743.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000058626.16",0,NA,NA,NA,NA,NA
"ENSMUSG00000036026.15",28.0547074239728,0.104188197566296,0.185319296141109,0.562209115487697,0.573973551517384,0.984745990032404
"ENSMUSG00000086472.1",132.313591374986,-0.0676818355865498,0.0967979621839335,-0.699207235974061,0.484422529160953,0.984745990032404
"ENSMUSG00000023939.7",0.522498274508319,0.838428647161427,1.2927344040009,0.648569918590058,0.516616404303574,0.984745990032404
"ENSMUSG00000094690.2",0.0676318742427935,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000097727.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000117139.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117085.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117048.1",0.0520190347562848,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000117040.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000023951.17",4.64888278165602,-0.17621496794089,0.438682073296927,-0.401691745952923,0.687910899835749,0.984745990032404
"ENSMUSG00000117287.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117109.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000023967.9",0.112045777821394,-0.0875593455346119,2.7948452625596,-0.0313288705845641,0.975007266306953,0.984745990032404
"ENSMUSG00000023966.8",0.263123683511751,0.273106353674024,1.53454938101106,0.177971694527083,0.858745205331509,0.984745990032404
"ENSMUSG00000034509.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000023952.13",0.119618476636864,-0.0875597013610266,2.73970924622203,-0.0319594867527525,0.974504359267935,0.984745990032404
"ENSMUSG00000023953.9",0.184544458676498,-1.16957943264309,2.05965569008635,-0.56785191732413,0.5701355233999,0.984745990032404
"ENSMUSG00000067150.6",0.18035317260308,0.273107990759137,2.07234428930916,0.131786977756568,0.8951527869532,0.984745990032404
"ENSMUSG00000076141.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000095740.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000067148.15",0.43108994696029,-1.07919632866686,1.31315047092249,-0.821837521718836,0.411169375550923,0.984745990032404
"ENSMUSG00000071074.9",0.225320000281245,0.633779400600041,1.99348195911048,0.31792582707036,0.750541201066582,0.984745990032404
"ENSMUSG00000071073.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000012296.16",0,NA,NA,NA,NA,NA
"ENSMUSG00000047428.14",0.117794169166849,0.633781069616171,2.75254943099285,0.230252384382273,0.817895658316102,0.984745990032404
"ENSMUSG00000032842.13",0.150690329524488,0.273108264307954,2.17537699309544,0.125545257293236,0.90009189829993,0.984745990032404
"ENSMUSG00000015597.17",0.0515990262282025,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000065808.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117269.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000023968.15",0,NA,NA,NA,NA,NA
"ENSMUSG00000067144.7",0.051986602394071,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000091742.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000015599.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000114244.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000040658.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000040327.16",0.289490484730592,0.273106316797701,1.50728783993602,0.181190552701131,0.856218009725248,0.984745990032404
"ENSMUSG00000015605.6",0.497887197115775,0.758058384813758,1.339789500792,0.565804094124967,0.571526963020769,0.984745990032404
"ENSMUSG00000106514.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000023972.10",0.242596293899565,0.633779388324356,1.95649234852314,0.323936553497265,0.745986069139026,0.984745990032404
"ENSMUSG00000003546.10",0.116655690389581,-0.0875595667287948,2.7607002869802,-0.0317164333780585,0.974698189539098,0.984745990032404
"ENSMUSG00000002767.13",0.188348151136626,-0.448235807495924,2.04846801796846,-0.218815135781546,0.826794055929552,0.984745990032404
"ENSMUSG00000038545.13",0.267005580909565,0.633779373178411,1.90986697875707,0.33184477255629,0.74000647447279,0.984745990032404
"ENSMUSG00000023971.9",0.0523328718080587,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000063576.12",1.69841743838554,-0.10123889935135,0.7097423218081,-0.142641767639612,0.886573108943661,0.984745990032404
"ENSMUSG00000002768.8",62.7283190221517,0.0327828170092195,0.139024676200689,0.235805742585553,0.813583411866338,0.984745990032404
"ENSMUSG00000059409.9",28.4443808673181,0.116995558814506,0.196619766867561,0.595034571947749,0.551820361838954,0.984745990032404
"ENSMUSG00000002763.16",0.1885262288456,0.273107927940087,2.0479516141207,0.133356631112278,0.893911342346068,0.984745990032404
"ENSMUSG00000002769.9",0.124940910419238,-0.808900858697647,2.70372729895262,-0.299179898435394,0.764802785999243,0.984745990032404
"ENSMUSG00000023973.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000036858.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000062619.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000063888.7",0.430070984265344,-0.41062434905859,1.34128100188187,-0.306143416989032,0.759495451888951,0.984745990032404
"ENSMUSG00000036568.7",0.0523328718080587,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000036430.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000023978.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000023977.15",0.928991118001229,-0.442843185125953,0.967779920448345,-0.457586663836543,0.647249426522889,0.984745990032404
"ENSMUSG00000084572.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000091775.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000062472.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000064043.13",0.055823659753608,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000089208.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000034729.16",0,NA,NA,NA,NA,NA
"ENSMUSG00000023979.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000023982.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000118471.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000096361.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000047150.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000034382.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000023980.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000034165.16",2.95658962669656,0.352450325562655,0.605604175654103,0.581981333239618,0.560579254439127,0.984745990032404
"ENSMUSG00000023988.8",19.0476992354202,0.204139565371258,0.203971291065052,1.00082499015095,0.316911425621192,0.984745990032404
"ENSMUSG00000092558.3",0.981268489348252,-0.30800752406052,1.17611535602917,-0.26188547108204,0.793409741208031,0.984745990032404
"ENSMUSG00000023984.17",0.121103853059701,-0.808900569721643,2.72944951052386,-0.296360334420105,0.76695491394063,0.984745990032404
"ENSMUSG00000083672.1",11.4891463542868,-0.0185796810623219,0.266005252993966,-0.0698470457000462,0.944315401532937,0.984745990032404
"ENSMUSG00000090115.7",0.478571968491883,1.16865450533486,1.27993525291799,0.913057518081922,0.361212291507983,0.984745990032404
"ENSMUSG00000033475.15",0.557107276451283,-0.401743995595456,1.25665771513975,-0.319692459414677,0.749201476561531,0.984745990032404
"ENSMUSG00000079444.9",0.0646690879955103,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000084880.1",109.505277442462,-0.00866022389308971,0.11285993106512,-0.0767342653088524,0.938834945117567,0.984745990032404
"ENSMUSG00000096549.9",0.357978190343925,-0.806247644037807,1.36009647774941,-0.592787097994642,0.553323643314731,0.984745990032404
"ENSMUSG00000023266.11",0.0520190347562848,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000086930.1",5.78474169751177,-0.290405592799917,0.365434904753923,-0.794684878269826,0.426796830794209,0.984745990032404
"ENSMUSG00000023987.14",1.93765350398261,-0.344631557604107,0.636892875700265,-0.54111385250649,0.588429110767886,0.984745990032404
"ENSMUSG00000023990.18",1.65095370429784,0.202467075579937,0.696400378619607,0.290733724156302,0.771254977005975,0.984745990032404
"ENSMUSG00000032717.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000065027.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000064748.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000023991.16",0,NA,NA,NA,NA,NA
"ENSMUSG00000085932.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000084288.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000082492.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000094928.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117308.1",0.047072268540001,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000117334.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000021545.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000117157.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000073386.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000117266.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000043939.15",0,NA,NA,NA,NA,NA
"ENSMUSG00000042265.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000117318.1",0.055823659753608,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000041754.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000051682.15",0,NA,NA,NA,NA,NA
"ENSMUSG00000071068.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000043740.15",0,NA,NA,NA,NA,NA
"ENSMUSG00000023992.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000023993.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000023994.13",0.0676318742427935,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000040771.14",2.9497931633198,-0.416677061734644,0.54210121553941,-0.768633328593509,0.442111014286571,0.984745990032404
"ENSMUSG00000117104.1",16.2088019701115,0.430538160710844,0.247118718627896,1.74223208626756,0.0814678415986114,0.984745990032404
"ENSMUSG00000040694.4",1.04447829024042,0.163271611318233,0.890019798607431,0.183447167775027,0.854447169222041,0.984745990032404
"ENSMUSG00000023995.12",0,NA,NA,NA,NA,NA
"ENSMUSG00000043592.15",0,NA,NA,NA,NA,NA
"ENSMUSG00000117019.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000077708.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000088483.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000110276.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000040490.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000105424.1",0.0692953283746045,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000101012.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000117115.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000064541.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117221.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117198.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092268.1",0.103585628622274,-0.808899027944023,2.86278216456538,-0.282556960832131,0.777516476579607,0.984745990032404
"ENSMUSG00000064120.14",0.223589857714603,-0.0875654818434469,1.73637068657229,-0.0504301774503618,0.959779588846301,0.984745990032404
"ENSMUSG00000040260.8",3.86959462626909,-1.14219429896835,0.468061911688597,-2.44026328664028,0.0146765609794619,0.984745990032404
"ENSMUSG00000023999.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000090012.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000090227.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000118549.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000118535.1",0.141462563397527,-0.087560544892408,2.60434284402092,-0.033620974709006,0.973179396323069,0.984745990032404
"ENSMUSG00000039316.14",0.183999471157399,0.994451651448962,2.06128376299967,0.482442868516944,0.629491374324941,0.984745990032404
"ENSMUSG00000117117.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104256.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000117138.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000117077.1",0,NA,NA,NA,NA,NA
